player_id,fifa_version,overall,potential,age,height_cm,weight_kg,club_team_id,club_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,goals,assists,club_position_mapped,primary_position,has_multiple_positions,primary_position_mapped,years_remaining,log_value_eur,log_wage_eur,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique
1281,16,71.0,84.0,-1.090344147220087,0.23168563661680555,-0.786092446542025,6,28.0,Right,3.0,2.0,1.0,74.0,42.0,50.0,63.0,71.0,74.0,32.0,42.0,0,0,15,CB,0,11,4.0,-0.13993229243226044,-0.15333477178621338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1350,16,71.0,81.0,-1.310865708851802,-1.044207813211314,-1.1734899440106799,9,16.0,Left,3.0,3.0,1.0,86.0,62.0,65.0,78.0,32.0,48.0,72.0,62.0,1,1,12,LM,0,18,0.0,-0.2353826033257723,-0.3399915012611635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,16,70.0,70.0,0.45330678420191867,1.5075790864449252,-0.786092446542025,20,19.0,Right,4.0,2.0,1.0,67.0,69.0,59.0,66.0,33.0,76.0,55.0,68.0,0,0,12,ST,1,1,1.0,-0.5691299152493466,-0.15333477178621338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,16,70.0,71.0,0.6738283458336337,0.08991969774701447,-0.5278274482295884,1,33.0,Right,3.0,2.0,1.0,67.0,39.0,64.0,65.0,71.0,74.0,72.0,32.0,0,0,15,CB,1,11,2.0,-0.664580189285663,-0.15333477178621338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401,16,70.0,71.0,0.45330678420191867,0.6569834532261788,1.280027539957468,29,5.0,Right,3.0,2.0,1.0,48.0,37.0,50.0,54.0,72.0,75.0,46.0,32.0,1,0,8,CB,0,11,1.0,-0.664580189285663,-0.15333477178621338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512,16,70.0,73.0,0.23278522257020354,0.08991969774701447,-0.2695624499171517,15,10.0,Right,3.0,2.0,1.0,67.0,72.0,68.0,69.0,60.0,68.0,61.0,71.0,2,2,0,CM,1,24,2.0,-0.4864471184327078,-0.15333477178621338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,16,70.0,74.0,-0.20825790069322667,-0.33537811886235874,0.6343650441763764,29,15.0,Right,3.0,3.0,1.0,76.0,53.0,65.0,70.0,69.0,67.0,68.0,43.0,2,0,12,RB,1,10,1.0,-0.5264094482499193,-0.3399915012611635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
631,16,70.0,70.0,0.45330678420191867,0.23168563661680555,0.5052325450201581,22,34.0,Right,2.0,1.0,1.0,,,,,,,19.0,14.0,0,0,15,GK,0,5,3.0,-0.718457726317331,-0.15333477178621338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
711,16,70.0,72.0,-0.20825790069322667,-0.6189099966019409,-0.5278274482295884,12,24.0,Right,4.0,4.0,1.0,88.0,70.0,50.0,74.0,32.0,58.0,42.0,72.0,0,0,15,ST,1,1,1.0,-0.4489082783061635,-0.3399915012611635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
724,16,70.0,77.0,-0.6493010239566569,-1.7530375075602693,-1.6900199406355532,12,20.0,Right,3.0,3.0,1.0,76.0,66.0,56.0,75.0,30.0,57.0,39.0,69.0,0,0,12,CAM,1,14,3.0,-0.38003722530964534,-0.3399915012611635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,16,70.0,79.0,-0.6493010239566569,0.37345157548659663,1.280027539957468,15,18.0,Right,3.0,2.0,1.0,71.0,31.0,51.0,57.0,70.0,74.0,58.0,20.0,0,0,12,CB,1,11,1.0,-0.41351571717878605,-0.3399915012611635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
957,16,70.0,80.0,-1.310865708851802,-1.044207813211314,0.6343650441763764,5,33.0,Right,4.0,3.0,1.0,84.0,63.0,60.0,75.0,48.0,63.0,68.0,61.0,1,2,18,LW,1,4,4.0,-0.3482763515969305,-0.0008238611575256386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
984,16,70.0,82.0,-1.310865708851802,-1.3277396909508963,-0.39869494907337005,17,31.0,Right,3.0,3.0,1.0,84.0,60.0,65.0,75.0,43.0,63.0,68.0,58.0,0,0,12,RM,0,20,0.0,-0.28926016381201575,-0.5806307219604364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
994,16,70.0,78.0,-0.869822585588372,0.9405153309657609,1.0217625416450313,24,8.0,Left,3.0,2.0,1.0,75.0,69.0,60.0,70.0,34.0,62.0,58.0,74.0,0,0,12,ST,1,1,0.0,-0.3482763515969305,-0.3399915012611635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,16,70.0,79.0,-0.6493010239566569,1.9328769030542983,0.5052325450201581,29,14.0,Left,3.0,2.0,1.0,78.0,36.0,59.0,67.0,69.0,77.0,69.0,35.0,0,0,12,LB,0,6,3.0,-0.41351571717878605,-0.3399915012611635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1141,16,70.0,80.0,-0.869822585588372,-1.3277396909508963,-0.39869494907337005,13,12.0,Right,3.0,3.0,1.0,93.0,51.0,62.0,69.0,63.0,74.0,67.0,40.0,0,1,15,RB,0,10,2.0,-0.38003722530964534,-0.15333477178621338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,16,69.0,69.0,1.114871469097064,-0.05184624112277659,-0.2695624499171517,29,44.0,Right,3.0,1.0,1.0,,,,,,,13.0,17.0,0,0,12,GK,0,5,0.0,-0.8965907385338749,-1.0079118026991045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
261,16,69.0,69.0,0.8943499074653488,0.7987493920959698,2.1839550340509963,9,21.0,Left,2.0,1.0,1.0,,,,,,,16.0,11.0,0,0,15,GK,0,5,0.0,-0.8601566496019413,-0.9197844217281775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,16,69.0,69.0,1.7764361539922093,0.23168563661680555,1.0217625416450313,29,18.0,Right,3.0,2.0,1.0,52.0,72.0,63.0,61.0,33.0,78.0,58.0,73.0,0,0,12,ST,1,1,0.0,-1.0208461876581456,-1.218115978735581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
323,16,69.0,69.0,0.45330678420191867,0.08991969774701447,0.2469675467077215,20,7.0,Right,3.0,3.0,1.0,81.0,70.0,56.0,68.0,27.0,69.0,62.0,71.0,1,0,1,ST,0,1,1.0,-0.718457726317331,-0.5806307219604364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
368,16,69.0,71.0,0.23278522257020354,0.5152175143563876,0.8926300424888131,9,14.0,Right,3.0,4.0,1.0,84.0,61.0,62.0,73.0,34.0,66.0,66.0,61.0,0,1,12,RM,1,20,0.0,-0.664580189285663,-0.5806307219604364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,16,69.0,76.0,-0.42877946232494174,-0.33537811886235874,-0.2695624499171517,29,17.0,Right,2.0,3.0,1.0,91.0,65.0,61.0,73.0,29.0,57.0,63.0,65.0,6,2,22,LM,1,18,2.0,-0.5691299152493466,-1.0079118026991045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,16,69.0,74.0,-0.42877946232494174,-0.6189099966019409,-0.39869494907337005,15,8.0,Right,4.0,3.0,1.0,68.0,60.0,69.0,69.0,65.0,71.0,66.0,59.0,0,0,12,CM,0,24,2.0,-0.6150176562348595,-1.0079118026991045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495,16,69.0,75.0,-0.20825790069322667,1.6493450253147162,2.3130875332072147,31,27.0,Right,3.0,2.0,1.0,65.0,27.0,47.0,40.0,69.0,79.0,38.0,24.0,0,0,12,CB,0,11,1.0,-0.664580189285663,-1.0079118026991045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
513,16,69.0,73.0,0.23278522257020354,-0.4771440577321498,-0.39869494907337005,20,17.0,Right,3.0,3.0,1.0,82.0,64.0,67.0,69.0,48.0,57.0,72.0,60.0,0,0,15,RM,1,20,0.0,-0.6150176562348595,-0.9197844217281775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,16,69.0,75.0,-0.869822585588372,-0.760675935471732,-0.786092446542025,16,53.0,Right,4.0,3.0,1.0,79.0,63.0,67.0,73.0,32.0,59.0,70.0,63.0,0,0,15,RM,1,20,1.0,-0.5691299152493466,-1.106428605308533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
817,16,69.0,76.0,-0.869822585588372,0.08991969774701447,-1.4317549423231166,7,22.0,Right,3.0,2.0,1.0,72.0,69.0,63.0,69.0,37.0,63.0,55.0,69.0,0,0,15,CAM,1,14,0.0,-0.5691299152493466,-0.5806307219604364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,16,69.0,80.0,-0.869822585588372,0.7987493920959698,0.8926300424888131,22,31.0,Right,3.0,2.0,1.0,53.0,37.0,55.0,52.0,73.0,65.0,53.0,34.0,0,0,15,CB,0,11,3.0,-0.4864471184327078,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,16,69.0,76.0,-0.42877946232494174,0.08991969774701447,0.11783504755150319,9,3.0,Left,2.0,2.0,1.0,68.0,40.0,61.0,67.0,71.0,71.0,61.0,41.0,1,0,15,LB,1,6,3.0,-0.664580189285663,-0.5806307219604364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,16,69.0,71.0,0.012263660938488439,0.08991969774701447,-0.5278274482295884,12,15.0,Right,3.0,2.0,1.0,73.0,53.0,57.0,63.0,73.0,74.0,51.0,45.0,1,1,12,RB,1,10,1.0,-0.7774738859567594,-1.0079118026991045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,16,69.0,78.0,-0.6493010239566569,-1.3277396909508963,-2.335682436416645,7,35.0,Right,3.0,3.0,1.0,76.0,62.0,65.0,70.0,32.0,44.0,53.0,70.0,4,1,15,CAM,1,14,1.0,-0.4864471184327078,-0.5806307219604364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,16,69.0,78.0,-1.090344147220087,-0.33537811886235874,-0.14042995076093343,22,16.0,Left,3.0,2.0,1.0,76.0,49.0,64.0,66.0,69.0,66.0,57.0,41.0,1,0,15,LB,1,6,4.0,-0.5691299152493466,-1.218115978735581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,16,69.0,78.0,-0.869822585588372,-1.044207813211314,-1.0443574448544617,13,14.0,Right,3.0,4.0,1.0,93.0,68.0,65.0,74.0,30.0,66.0,65.0,69.0,0,0,12,ST,1,1,4.0,-0.4864471184327078,-0.9197844217281775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,16,68.0,68.0,1.5559145923604942,-1.3277396909508963,-1.9482849389479897,20,28.0,Right,3.0,3.0,2.0,57.0,65.0,68.0,70.0,58.0,67.0,68.0,65.0,0,0,12,CM,1,24,0.0,-1.044215023886882,-1.0079118026991045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,16,68.0,68.0,1.5559145923604942,-0.6189099966019409,1.5382925382699046,22,12.0,Right,2.0,2.0,1.0,68.0,32.0,51.0,55.0,69.0,74.0,56.0,22.0,0,0,15,CB,1,11,-1.0,-1.2066711107164836,-1.106428605308533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85,16,68.0,68.0,1.5559145923604942,-0.05184624112277659,-0.2695624499171517,15,7.0,Right,3.0,2.0,1.0,52.0,59.0,65.0,65.0,62.0,72.0,52.0,58.0,0,0,12,CM,1,24,0.0,-1.044215023886882,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,16,68.0,68.0,1.5559145923604942,0.37345157548659663,0.6343650441763764,24,5.0,Right,3.0,2.0,1.0,43.0,40.0,48.0,46.0,68.0,73.0,29.0,31.0,0,0,15,CB,0,11,0.0,-1.2066711107164836,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
319,16,68.0,72.0,0.23278522257020354,-0.33537811886235874,-0.2695624499171517,29,24.0,Right,3.0,3.0,1.0,74.0,72.0,64.0,71.0,34.0,73.0,56.0,74.0,0,0,12,CAM,1,14,2.0,-0.718457726317331,-0.9197844217281775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
352,16,68.0,68.0,0.45330678420191867,-0.33537811886235874,-1.3026224431668982,31,11.0,Right,3.0,4.0,1.0,82.0,66.0,65.0,71.0,38.0,64.0,67.0,63.0,0,0,15,ST,1,1,1.0,-0.8427132171385803,-0.9197844217281775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,16,68.0,68.0,0.8943499074653488,-0.6189099966019409,0.7634975433325948,24,31.0,Right,4.0,3.0,1.0,71.0,69.0,66.0,69.0,63.0,81.0,62.0,63.0,0,2,15,CM,1,24,0.0,-0.9156445753924666,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
601,16,68.0,72.0,0.012263660938488439,-0.6189099966019409,-0.14042995076093343,1,3.0,Left,3.0,2.0,1.0,72.0,41.0,61.0,65.0,69.0,68.0,67.0,35.0,0,0,15,LB,0,6,0.0,-0.8427132171385803,-1.0079118026991045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,16,68.0,75.0,-0.20825790069322667,0.37345157548659663,0.3761000458639398,9,26.0,Right,2.0,1.0,1.0,,,,,,,12.0,14.0,0,0,12,GK,0,5,3.0,-0.718457726317331,-0.9197844217281775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
728,16,68.0,72.0,-0.20825790069322667,-1.3277396909508963,1.0217625416450313,29,32.0,Right,4.0,3.0,1.0,74.0,52.0,67.0,71.0,61.0,64.0,61.0,49.0,0,1,12,CM,1,24,1.0,-0.718457726317331,-1.0079118026991045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
803,16,68.0,77.0,-0.6493010239566569,-0.6189099966019409,-0.5278274482295884,15,15.0,Left,2.0,2.0,1.0,86.0,59.0,60.0,73.0,65.0,73.0,64.0,56.0,1,2,6,LWB,1,19,3.0,-0.664580189285663,-1.106428605308533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
890,16,68.0,80.0,-0.869822585588372,0.9405153309657609,0.8926300424888131,9,15.0,Right,3.0,2.0,1.0,64.0,27.0,46.0,53.0,69.0,71.0,46.0,23.0,2,0,15,CB,0,11,3.0,-0.5691299152493466,-0.9197844217281775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
971,16,68.0,81.0,-1.090344147220087,0.37345157548659663,-0.14042995076093343,2,29.0,Right,3.0,2.0,1.0,73.0,51.0,62.0,69.0,67.0,72.0,42.0,37.0,0,0,15,CM,1,24,2.0,-0.4864471184327078,-0.9197844217281775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,16,67.0,67.0,1.114871469097064,0.37345157548659663,0.8926300424888131,29,22.0,Right,3.0,2.0,1.0,50.0,37.0,44.0,38.0,68.0,72.0,32.0,32.0,0,0,12,CB,0,11,0.0,-1.1764602219191393,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
406,16,67.0,67.0,0.8943499074653488,0.08991969774701447,-0.2695624499171517,22,18.0,Left,2.0,2.0,1.0,59.0,59.0,67.0,67.0,64.0,76.0,70.0,49.0,0,0,12,LWB,1,19,1.0,-1.1764602219191393,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
553,16,67.0,72.0,-0.20825790069322667,1.224047208705343,1.1508950408012497,20,13.0,Right,3.0,1.0,1.0,,,,,,,15.0,12.0,0,0,12,GK,0,5,1.0,-0.8965907385338749,-1.0079118026991045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,16,67.0,75.0,-0.6493010239566569,0.23168563661680555,0.7634975433325948,14,25.0,Right,2.0,2.0,1.0,70.0,46.0,50.0,50.0,65.0,75.0,43.0,36.0,0,0,12,CB,1,11,4.0,-0.8257477470490157,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
976,16,67.0,80.0,-1.090344147220087,-0.902441874341523,-0.2695624499171517,12,18.0,Right,3.0,2.0,1.0,68.0,51.0,66.0,65.0,62.0,69.0,59.0,49.0,0,0,12,CDM,0,9,2.0,-0.6150176562348595,-1.218115978735581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1073,16,67.0,76.0,-0.6493010239566569,-0.760675935471732,-0.011297451604715118,5,52.0,Right,3.0,3.0,1.0,72.0,63.0,65.0,71.0,33.0,55.0,60.0,65.0,0,0,15,CAM,0,14,0.0,-0.718457726317331,-0.5806307219604364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,16,67.0,83.0,-1.310865708851802,0.6569834532261788,-0.39869494907337005,13,20.0,Right,3.0,3.0,1.0,68.0,63.0,59.0,67.0,55.0,67.0,33.0,66.0,10,8,12,CM,1,24,4.0,-0.5264094482499193,-0.9197844217281775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,16,67.0,68.0,0.45330678420191867,-0.6189099966019409,-0.39869494907337005,20,20.0,Right,4.0,3.0,1.0,67.0,67.0,66.0,67.0,57.0,65.0,63.0,69.0,0,0,15,CAM,1,14,2.0,-0.8965907385338749,-0.9197844217281775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1451,16,67.0,85.0,-1.5313872704835172,0.37345157548659663,-0.39869494907337005,6,72.0,Left,3.0,2.0,1.0,85.0,68.0,55.0,68.0,21.0,63.0,32.0,70.0,8,1,12,ST,0,1,0.0,-0.5691299152493466,-1.106428605308533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108,16,66.0,66.0,1.5559145923604942,-1.3277396909508963,-0.786092446542025,22,33.0,Left,1.0,2.0,1.0,89.0,51.0,60.0,69.0,32.0,57.0,63.0,51.0,0,0,15,LM,1,18,1.0,-1.2384319355449862,-1.3470469171591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,16,66.0,66.0,0.45330678420191867,-2.0365693852998517,-0.5278274482295884,22,21.0,Right,3.0,2.0,1.0,90.0,61.0,63.0,72.0,57.0,69.0,67.0,59.0,0,1,20,LWB,1,19,0.0,-1.2066711107164836,-1.218115978735581,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,16,66.0,67.0,0.45330678420191867,0.37345157548659663,-0.5278274482295884,29,16.0,Right,3.0,3.0,1.0,62.0,58.0,64.0,66.0,63.0,70.0,58.0,55.0,0,0,15,CM,1,24,0.0,-1.0208461876581456,-1.218115978735581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
578,16,66.0,69.0,0.012263660938488439,0.08991969774701447,-0.011297451604715118,29,19.0,Right,3.0,4.0,1.0,79.0,62.0,63.0,68.0,32.0,56.0,64.0,62.0,3,2,15,LM,1,18,1.0,-0.9556068794096608,-1.3470469171591408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
695,16,66.0,69.0,0.012263660938488439,0.7987493920959698,1.1508950408012497,17,25.0,Right,2.0,2.0,1.0,67.0,43.0,47.0,53.0,73.0,71.0,47.0,49.0,4,0,10,RB,1,10,1.0,-1.0685005141607438,-1.3470469171591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,16,66.0,76.0,-0.869822585588372,-0.19361217999256766,-0.011297451604715118,3,27.0,Right,3.0,2.0,1.0,73.0,34.0,47.0,53.0,67.0,65.0,52.0,25.0,0,0,12,CB,1,11,1.0,-0.8601566496019413,-1.4995355253689333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,16,66.0,75.0,-0.869822585588372,0.7987493920959698,1.4091600391136863,7,42.0,Left,3.0,2.0,1.0,71.0,39.0,62.0,53.0,64.0,71.0,65.0,24.0,0,0,15,CB,1,11,1.0,-0.8781057580306446,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,16,66.0,75.0,-0.6493010239566569,-1.7530375075602693,-0.5278274482295884,12,27.0,Right,3.0,3.0,1.0,87.0,51.0,58.0,69.0,33.0,60.0,62.0,52.0,0,0,15,RM,1,20,1.0,-0.8092347433747189,-1.4995355253689333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
986,16,66.0,69.0,-0.20825790069322667,-1.4695056298206872,-1.0443574448544617,29,9.0,Right,3.0,3.0,1.0,91.0,63.0,57.0,74.0,25.0,65.0,47.0,65.0,0,0,15,ST,0,1,1.0,-0.9156445753924666,-1.3470469171591408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1034,16,66.0,82.0,-1.310865708851802,-1.7530375075602693,-1.3026224431668982,7,44.0,Right,4.0,3.0,1.0,64.0,58.0,68.0,71.0,33.0,51.0,72.0,56.0,0,0,15,CAM,1,14,2.0,-0.6150176562348595,-1.106428605308533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,16,66.0,76.0,-1.310865708851802,0.23168563661680555,0.7634975433325948,7,19.0,Left,4.0,2.0,1.0,80.0,65.0,53.0,65.0,24.0,59.0,45.0,69.0,0,0,15,ST,0,1,1.0,-0.8257477470490157,-1.106428605308533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
